just_date,industry,benchmark_20d
2017-05-01,Technology,0.13333333333333333
2017-05-02,Technology,0.13333333333333333
2017-05-03,Technology,0.13333333333333333
2017-05-04,Technology,0.13333333333333333
2017-05-05,Technology,0.13333333333333333
2017-05-08,Technology,0.16666666666666666
2017-05-09,Technology,0.2
2017-05-10,Technology,0.23333333333333334
2017-05-11,Technology,0.26666666666666666
2017-05-12,Technology,0.3
2017-05-15,Technology,0.3333333333333333
2017-05-16,Technology,0.36666666666666664
2017-05-17,Technology,0.4
2017-05-18,Technology,0.43333333333333335
2017-05-19,Technology,0.4666666666666667
2017-05-22,Technology,0.5
2017-05-23,Technology,0.5333333333333333
2017-05-24,Technology,0.5666666666666667
2017-05-25,Technology,0.6
2017-05-26,Technology,0.6333333333333333
2017-05-30,Technology,0.6666666666666666
2017-05-31,Technology,0.7
2017-06-01,Technology,0.7333333333333333
2017-06-02,Technology,0.7666666666666667
2017-06-05,Technology,0.8
2017-06-06,Technology,0.8333333333333334
2017-06-07,Technology,0.8666666666666667
2017-06-08,Technology,0.9
2017-06-09,Technology,0.9333333333333333
2017-06-12,Technology,0.9666666666666667
2017-06-13,Technology,1.0
2017-06-14,Technology,0.9666666666666667
2017-06-15,Technology,0.9333333333333333
2017-06-16,Technology,0.9
2017-06-19,Technology,0.8666666666666667
2017-06-20,Technology,0.8333333333333334
2017-06-21,Technology,0.8
2017-06-22,Technology,0.7666666666666667
2017-06-23,Technology,0.7333333333333333
2017-06-26,Technology,0.7
2017-06-27,Technology,0.6666666666666666
2017-06-28,Technology,0.6333333333333333
2017-06-29,Technology,0.6
2017-06-30,Technology,0.5666666666666667
2017-07-03,Technology,0.5333333333333333
2017-07-05,Technology,0.5
2017-07-06,Technology,0.4666666666666667
2017-07-07,Technology,0.43333333333333335
2017-07-10,Technology,0.4
2017-07-11,Technology,0.36666666666666664
2017-07-12,Technology,0.3333333333333333
2017-07-13,Technology,0.3
2017-07-14,Technology,0.26666666666666666
2017-07-17,Technology,0.23333333333333334
2017-07-18,Technology,0.2
2017-07-19,Technology,0.16666666666666666
2017-07-20,Technology,0.13333333333333333
2017-07-21,Technology,0.13333333333333333
2017-07-24,Technology,0.13333333333333333
2017-07-25,Technology,0.13333333333333333
2017-07-26,Technology,0.13333333333333333
2017-07-27,Technology,0.16666666666666666
2017-07-28,Technology,0.2
2017-07-31,Technology,0.23333333333333334
2017-08-01,Technology,0.26666666666666666
2017-08-02,Technology,0.3
2017-08-03,Technology,0.3333333333333333
2017-08-04,Technology,0.36666666666666664
2017-08-07,Technology,0.4
2017-08-08,Technology,0.43333333333333335
2017-08-09,Technology,0.43333333333333335
2017-08-10,Technology,0.43333333333333335
2017-08-11,Technology,0.43333333333333335
2017-08-14,Technology,0.43333333333333335
2017-08-15,Technology,0.43333333333333335
2017-08-16,Technology,0.43333333333333335
2017-08-17,Technology,0.43333333333333335
2017-08-18,Technology,0.43333333333333335
2017-08-21,Technology,0.43333333333333335
2017-08-22,Technology,0.43333333333333335
2017-08-23,Technology,0.43333333333333335
2017-08-24,Technology,0.43333333333333335
2017-08-25,Technology,0.43333333333333335
2017-08-28,Technology,0.43333333333333335
2017-08-29,Technology,0.43333333333333335
2017-08-30,Technology,0.43333333333333335
2017-08-31,Technology,0.43333333333333335
2017-09-01,Technology,0.4
2017-09-05,Technology,0.36666666666666664
2017-09-06,Technology,0.36666666666666664
2017-09-07,Technology,0.36666666666666664
2017-09-08,Technology,0.36666666666666664
2017-09-11,Technology,0.36666666666666664
2017-09-12,Technology,0.36666666666666664
2017-09-13,Technology,0.36666666666666664
2017-09-14,Technology,0.36666666666666664
2017-09-15,Technology,0.36666666666666664
2017-09-18,Technology,0.36666666666666664
2017-09-19,Technology,0.36666666666666664
2017-09-20,Technology,0.36666666666666664
2017-09-21,Technology,0.4
2017-09-22,Technology,0.43333333333333335
2017-09-25,Technology,0.43333333333333335
2017-09-26,Technology,0.43333333333333335
2017-09-27,Technology,0.43333333333333335
2017-09-28,Technology,0.43333333333333335
2017-09-29,Technology,0.43333333333333335
2017-10-02,Technology,0.43333333333333335
2017-10-03,Technology,0.43333333333333335
2017-10-04,Technology,0.43333333333333335
2017-10-05,Technology,0.4666666666666667
2017-10-06,Technology,0.5
2017-10-09,Technology,0.5333333333333333
2017-10-10,Technology,0.5666666666666667
2017-10-11,Technology,0.6
2017-10-12,Technology,0.6333333333333333
2017-10-13,Technology,0.6666666666666666
2017-10-16,Technology,0.7
2017-10-17,Technology,0.7333333333333333
2017-10-18,Technology,0.7333333333333333
2017-10-19,Technology,0.7333333333333333
2017-10-20,Technology,0.7333333333333333
2017-10-23,Technology,0.7333333333333333
2017-10-24,Technology,0.7333333333333333
2017-10-25,Technology,0.7333333333333333
2017-10-26,Technology,0.7333333333333333
2017-10-27,Technology,0.7333333333333333
2017-10-30,Technology,0.7333333333333333
2017-10-31,Technology,0.7333333333333333
2017-11-01,Technology,0.7333333333333333
2017-11-02,Technology,0.7333333333333333
2017-11-03,Technology,0.7333333333333333
2017-11-06,Technology,0.7666666666666667
2017-11-07,Technology,0.8
2017-11-08,Technology,0.8333333333333334
2017-11-09,Technology,0.8666666666666667
2017-11-10,Technology,0.9
2017-11-13,Technology,0.9333333333333333
2017-11-14,Technology,0.9666666666666667
2017-11-15,Technology,1.0
2017-11-16,Technology,1.0
2017-11-17,Technology,1.0
2017-11-20,Technology,1.0
2017-11-21,Technology,1.0
2017-11-22,Technology,1.0
2017-11-24,Technology,1.0
2017-11-27,Technology,1.0
2017-11-28,Technology,1.0
2017-11-29,Technology,1.0
2017-11-30,Technology,1.0
2017-12-01,Technology,1.0
2017-12-04,Technology,0.9666666666666667
2017-12-05,Technology,0.9333333333333333
2017-12-06,Technology,0.9
2017-12-07,Technology,0.8666666666666667
2017-12-08,Technology,0.8333333333333334
2017-12-11,Technology,0.8
2017-12-12,Technology,0.7666666666666667
2017-12-13,Technology,0.7333333333333333
2017-12-14,Technology,0.7
2017-12-15,Technology,0.6666666666666666
2017-12-18,Technology,0.6333333333333333
2017-12-19,Technology,0.6
2017-12-20,Technology,0.5666666666666667
2017-12-21,Technology,0.5333333333333333
2017-12-22,Technology,0.5
2017-12-26,Technology,0.4666666666666667
2017-12-27,Technology,0.43333333333333335
2017-12-28,Technology,0.4
2017-12-29,Technology,0.36666666666666664
2018-01-02,Technology,0.3333333333333333
2018-01-03,Technology,0.3
2018-01-04,Technology,0.26666666666666666
2018-01-05,Technology,0.23333333333333334
2018-01-08,Technology,0.2
2018-01-09,Technology,0.2
2018-01-10,Technology,0.2
2018-01-11,Technology,0.2
2018-01-12,Technology,0.2
2018-01-16,Technology,0.2
2018-01-17,Technology,0.2
2018-01-18,Technology,0.23333333333333334
2018-01-19,Technology,0.26666666666666666
2018-01-22,Technology,0.3
2018-01-23,Technology,0.3333333333333333
2018-01-24,Technology,0.36666666666666664
2018-01-25,Technology,0.4
2018-01-26,Technology,0.43333333333333335
2018-01-29,Technology,0.4666666666666667
2018-01-30,Technology,0.5
2018-01-31,Technology,0.5333333333333333
2018-02-01,Technology,0.5666666666666667
2018-02-02,Technology,0.6
2018-02-05,Technology,0.6
2018-02-06,Technology,0.6
2018-02-07,Technology,0.6
2018-02-08,Technology,0.6
2018-02-09,Technology,0.6
2018-02-12,Technology,0.6
2018-02-13,Technology,0.6
2018-02-14,Technology,0.6
2018-02-15,Technology,0.6
2018-02-16,Technology,0.6
2018-02-20,Technology,0.6
2018-02-21,Technology,0.6
2018-02-22,Technology,0.5666666666666667
2018-02-23,Technology,0.5333333333333333
2018-02-26,Technology,0.5
2018-02-27,Technology,0.4666666666666667
2018-02-28,Technology,0.43333333333333335
2018-03-01,Technology,0.4
2018-03-02,Technology,0.36666666666666664
2018-03-05,Technology,0.36666666666666664
2018-03-06,Technology,0.36666666666666664
2018-03-07,Technology,0.36666666666666664
2018-03-08,Technology,0.36666666666666664
2018-03-09,Technology,0.36666666666666664
2018-03-12,Technology,0.36666666666666664
2018-03-13,Technology,0.36666666666666664
2018-03-14,Technology,0.36666666666666664
2018-03-15,Technology,0.36666666666666664
2018-03-16,Technology,0.36666666666666664
2018-03-19,Technology,0.36666666666666664
2018-03-20,Technology,0.4
2018-03-21,Technology,0.43333333333333335
2018-03-22,Technology,0.43333333333333335
2018-03-23,Technology,0.43333333333333335
2018-03-26,Technology,0.43333333333333335
2018-03-27,Technology,0.43333333333333335
2018-03-28,Technology,0.43333333333333335
2018-03-29,Technology,0.43333333333333335
2018-04-02,Technology,0.43333333333333335
2018-04-03,Technology,0.43333333333333335
2018-04-04,Technology,0.43333333333333335
2018-04-05,Technology,0.43333333333333335
2018-04-06,Technology,0.43333333333333335
2018-04-09,Technology,0.43333333333333335
2018-04-10,Technology,0.43333333333333335
2018-04-11,Technology,0.43333333333333335
2018-04-12,Technology,0.43333333333333335
2018-04-13,Technology,0.43333333333333335
2018-04-16,Technology,0.43333333333333335
2018-04-17,Technology,0.4
2018-04-18,Technology,0.36666666666666664
2018-04-19,Technology,0.3333333333333333
2018-04-20,Technology,0.3
2018-04-23,Technology,0.26666666666666666
2018-04-24,Technology,0.23333333333333334
2018-04-25,Technology,0.2
2018-04-26,Technology,0.16666666666666666
2018-04-27,Technology,0.13333333333333333
2018-04-30,Technology,0.1
2018-05-01,Technology,0.06666666666666667
2018-05-02,Technology,0.03333333333333333
2018-05-03,Technology,0.0
2018-05-04,Technology,0.0
2018-05-07,Technology,0.0
2018-05-08,Technology,0.0
2018-05-09,Technology,0.03333333333333333
2018-05-10,Technology,0.06666666666666667
2018-05-11,Technology,0.1
2018-05-14,Technology,0.13333333333333333
2018-05-15,Technology,0.16666666666666666
2018-05-16,Technology,0.2
2018-05-17,Technology,0.23333333333333334
2018-05-18,Technology,0.26666666666666666
2018-05-21,Technology,0.3
2018-05-22,Technology,0.3333333333333333
2018-05-23,Technology,0.36666666666666664
2018-05-24,Technology,0.4
2018-05-25,Technology,0.43333333333333335
2018-05-29,Technology,0.4666666666666667
2018-05-30,Technology,0.5
2018-05-31,Technology,0.5333333333333333
2018-06-01,Technology,0.5666666666666667
2018-06-04,Technology,0.6
2018-06-05,Technology,0.6333333333333333
2018-06-06,Technology,0.6666666666666666
2018-06-07,Technology,0.7
2018-06-08,Technology,0.7333333333333333
2018-06-11,Technology,0.7666666666666667
2018-06-12,Technology,0.8
2018-06-13,Technology,0.8333333333333334
2018-06-14,Technology,0.8666666666666667
2018-06-15,Technology,0.9
2018-06-18,Technology,0.9333333333333333
2018-06-19,Technology,0.9666666666666667
2018-06-20,Technology,1.0
2018-06-21,Technology,1.0
2018-06-22,Technology,1.0
2018-06-25,Technology,1.0
2018-06-26,Technology,1.0
2018-06-27,Technology,0.9666666666666667
2018-06-28,Technology,0.9333333333333333
2018-06-29,Technology,0.9
2018-07-02,Technology,0.8666666666666667
2018-07-03,Technology,0.8333333333333334
2018-07-05,Technology,0.8
2018-07-06,Technology,0.7666666666666667
2018-07-09,Technology,0.7333333333333333
2018-07-10,Technology,0.7
2018-07-11,Technology,0.6666666666666666
2018-07-12,Technology,0.6333333333333333
2018-07-13,Technology,0.6
2018-07-16,Technology,0.5666666666666667
2018-07-17,Technology,0.5333333333333333
2018-07-18,Technology,0.5333333333333333
2018-07-19,Technology,0.5333333333333333
2018-07-20,Technology,0.5333333333333333
2018-07-23,Technology,0.5333333333333333
2018-07-24,Technology,0.5333333333333333
2018-07-25,Technology,0.5333333333333333
2018-07-26,Technology,0.5333333333333333
2018-07-27,Technology,0.5333333333333333
2018-07-30,Technology,0.5333333333333333
2018-07-31,Technology,0.5
2018-08-01,Technology,0.4666666666666667
2018-08-02,Technology,0.43333333333333335
2018-08-03,Technology,0.4
2018-08-06,Technology,0.36666666666666664
2018-08-07,Technology,0.36666666666666664
2018-08-08,Technology,0.36666666666666664
2018-08-09,Technology,0.4
2018-08-10,Technology,0.43333333333333335
2018-08-13,Technology,0.4666666666666667
2018-08-14,Technology,0.5
2018-08-15,Technology,0.5333333333333333
2018-08-16,Technology,0.5666666666666667
2018-08-17,Technology,0.6
2018-08-20,Technology,0.6333333333333333
2018-08-21,Technology,0.6666666666666666
2018-08-22,Technology,0.7
2018-08-23,Technology,0.7333333333333333
2018-08-24,Technology,0.7666666666666667
2018-08-27,Technology,0.8
2018-08-28,Technology,0.8333333333333334
2018-08-29,Technology,0.8333333333333334
2018-08-30,Technology,0.8333333333333334
2018-08-31,Technology,0.8333333333333334
2018-09-04,Technology,0.8333333333333334
2018-09-05,Technology,0.8333333333333334
2018-09-06,Technology,0.8333333333333334
2018-09-07,Technology,0.8333333333333334
2018-09-10,Technology,0.8333333333333334
2018-09-11,Technology,0.8333333333333334
2018-09-12,Technology,0.8666666666666667
2018-09-13,Technology,0.9
2018-09-14,Technology,0.9333333333333333
2018-09-17,Technology,0.9666666666666667
2018-09-18,Technology,1.0
2018-09-19,Technology,1.0
2018-09-20,Technology,1.0
2018-09-21,Technology,1.0
2018-09-24,Technology,1.0
2018-09-25,Technology,1.0
2018-09-26,Technology,1.0
2018-09-27,Technology,1.0
2018-09-28,Technology,1.0
2018-10-01,Technology,1.0
2018-10-02,Technology,0.9666666666666667
2018-10-03,Technology,0.9666666666666667
2018-10-04,Technology,0.9333333333333333
2018-10-05,Technology,0.9
2018-10-08,Technology,0.8666666666666667
2018-10-09,Technology,0.8333333333333334
2018-10-10,Technology,0.8
2018-10-11,Technology,0.7666666666666667
2018-10-12,Technology,0.7333333333333333
2018-10-15,Technology,0.7
2018-10-16,Technology,0.6666666666666666
2018-10-17,Technology,0.6333333333333333
2018-10-18,Technology,0.6
2018-10-19,Technology,0.5666666666666667
2018-10-22,Technology,0.5333333333333333
2018-10-23,Technology,0.5
2018-10-24,Technology,0.4666666666666667
2018-10-25,Technology,0.43333333333333335
2018-10-26,Technology,0.4
2018-10-29,Technology,0.36666666666666664
2018-10-30,Technology,0.3333333333333333
2018-10-31,Technology,0.3
2018-11-01,Technology,0.26666666666666666
2018-11-02,Technology,0.23333333333333334
2018-11-05,Technology,0.2
2018-11-06,Technology,0.16666666666666666
2018-11-07,Technology,0.13333333333333333
2018-11-08,Technology,0.1
2018-11-09,Technology,0.06666666666666667
2018-11-12,Technology,0.03333333333333333
2018-11-13,Technology,0.03333333333333333
2018-11-14,Technology,0.0
2018-11-15,Technology,0.0
2018-11-16,Technology,0.0
2018-11-19,Technology,0.0
2018-11-20,Technology,0.0
2018-11-21,Technology,0.0
2018-11-23,Technology,0.0
2018-11-26,Technology,0.0
2018-11-27,Technology,0.0
2018-11-28,Technology,0.0
2018-11-29,Technology,0.0
2018-11-30,Technology,0.0
2018-12-03,Technology,0.0
2018-12-04,Technology,0.0
2018-12-06,Technology,0.0
2018-12-07,Technology,0.0
2018-12-10,Technology,0.0
2018-12-11,Technology,0.0
2018-12-12,Technology,0.0
2018-12-13,Technology,0.0
2018-12-14,Technology,0.0
2018-12-17,Technology,0.0
2018-12-18,Technology,0.0
2018-12-19,Technology,0.0
2018-12-20,Technology,0.0
2018-12-21,Technology,0.0
2018-12-24,Technology,0.0
2018-12-26,Technology,0.0
2018-12-27,Technology,0.0
2018-12-28,Technology,0.0
2018-12-31,Technology,0.0
2019-01-02,Technology,0.0
2019-01-03,Technology,0.0
2019-01-04,Technology,0.0
2019-01-07,Technology,0.0
2019-01-08,Technology,0.0
2019-01-09,Technology,0.0
2019-01-10,Technology,0.0
2019-01-11,Technology,0.0
2019-01-14,Technology,0.0
2019-01-15,Technology,0.0
2019-01-16,Technology,0.0
2019-01-17,Technology,0.0
2019-01-18,Technology,0.0
2019-01-22,Technology,0.0
2019-01-23,Technology,0.0
2019-01-24,Technology,0.0
2019-01-25,Technology,0.0
2019-01-28,Technology,0.0
2019-01-29,Technology,0.0
2019-01-30,Technology,0.0
2019-01-31,Technology,0.0
2019-02-01,Technology,0.0
2019-02-04,Technology,0.0
2019-02-05,Technology,0.0
2019-02-06,Technology,0.0
2019-02-07,Technology,0.0
2019-02-08,Technology,0.0
2019-02-11,Technology,0.0
2019-02-12,Technology,0.0
2019-02-13,Technology,0.0
2019-02-14,Technology,0.0
2019-02-15,Technology,0.0
2019-02-19,Technology,0.0
2019-02-20,Technology,0.0
2019-02-21,Technology,0.0
2019-02-22,Technology,0.0
2019-02-25,Technology,0.0
2019-02-26,Technology,0.03333333333333333
2019-02-27,Technology,0.06666666666666667
2019-02-28,Technology,0.1
2019-03-01,Technology,0.13333333333333333
2019-03-04,Technology,0.16666666666666666
2019-03-05,Technology,0.2
2019-03-06,Technology,0.23333333333333334
2019-03-07,Technology,0.26666666666666666
2019-03-08,Technology,0.3
2019-03-11,Technology,0.3333333333333333
2019-03-12,Technology,0.36666666666666664
2019-03-13,Technology,0.4
2019-03-14,Technology,0.43333333333333335
2019-03-15,Technology,0.4666666666666667
2019-03-18,Technology,0.5
2019-03-19,Technology,0.5333333333333333
2019-03-20,Technology,0.5666666666666667
2019-03-21,Technology,0.6
2019-03-22,Technology,0.6333333333333333
2019-03-25,Technology,0.6666666666666666
2019-03-26,Technology,0.7
2019-03-27,Technology,0.7333333333333333
2019-03-28,Technology,0.7666666666666667
2019-03-29,Technology,0.8
2019-04-01,Technology,0.8333333333333334
2019-04-02,Technology,0.8666666666666667
2019-04-03,Technology,0.9
2019-04-04,Technology,0.9333333333333333
2019-04-05,Technology,0.9666666666666667
2019-04-08,Technology,1.0
2019-04-09,Technology,1.0
2019-04-10,Technology,1.0
2019-04-11,Technology,1.0
2019-04-12,Technology,1.0
2019-04-15,Technology,1.0
2019-04-16,Technology,1.0
2019-04-17,Technology,1.0
2019-04-18,Technology,1.0
2019-04-22,Technology,1.0
2019-04-23,Technology,1.0
2019-04-24,Technology,1.0
2019-04-25,Technology,1.0
2019-04-26,Technology,1.0
2019-04-29,Technology,1.0
2019-04-30,Technology,1.0
2019-05-01,Technology,1.0
2019-05-02,Technology,1.0
2019-05-03,Technology,1.0
2019-05-06,Technology,1.0
2019-05-07,Technology,1.0
2019-05-08,Technology,1.0
2019-05-09,Technology,0.9666666666666667
2019-05-10,Technology,0.9333333333333333
2019-05-13,Technology,0.9
2019-05-14,Technology,0.8666666666666667
2019-05-15,Technology,0.8333333333333334
2019-05-16,Technology,0.8
2019-05-17,Technology,0.7666666666666667
2019-05-20,Technology,0.7333333333333333
2019-05-21,Technology,0.7
2019-05-22,Technology,0.6666666666666666
2019-05-23,Technology,0.6333333333333333
2019-05-24,Technology,0.6
2019-05-28,Technology,0.5666666666666667
2019-05-29,Technology,0.5333333333333333
2019-05-30,Technology,0.5
2019-05-31,Technology,0.4666666666666667
2019-06-03,Technology,0.43333333333333335
2019-06-04,Technology,0.4
2019-06-05,Technology,0.36666666666666664
2019-06-06,Technology,0.3333333333333333
2019-06-07,Technology,0.3
2019-06-10,Technology,0.26666666666666666
2019-06-11,Technology,0.23333333333333334
2019-06-12,Technology,0.2
2019-06-13,Technology,0.16666666666666666
2019-06-14,Technology,0.13333333333333333
2019-06-17,Technology,0.1
2019-06-18,Technology,0.06666666666666667
2019-06-19,Technology,0.03333333333333333
2019-06-20,Technology,0.0
2019-06-21,Technology,0.03333333333333333
2019-06-24,Technology,0.06666666666666667
2019-06-25,Technology,0.1
2019-06-26,Technology,0.13333333333333333
2019-06-27,Technology,0.16666666666666666
2019-06-28,Technology,0.2
2019-07-01,Technology,0.23333333333333334
2019-07-02,Technology,0.26666666666666666
2019-07-03,Technology,0.3
2019-07-05,Technology,0.3333333333333333
2019-07-08,Technology,0.36666666666666664
2019-07-09,Technology,0.4
2019-07-10,Technology,0.43333333333333335
2019-07-11,Technology,0.4666666666666667
2019-07-12,Technology,0.5
2019-07-15,Technology,0.5333333333333333
2019-07-16,Technology,0.5666666666666667
2019-07-17,Technology,0.6
2019-07-18,Technology,0.6333333333333333
2019-07-19,Technology,0.6666666666666666
2019-07-22,Technology,0.7
2019-07-23,Technology,0.7333333333333333
2019-07-24,Technology,0.7666666666666667
2019-07-25,Technology,0.8
2019-07-26,Technology,0.8333333333333334
2019-07-29,Technology,0.8666666666666667
2019-07-30,Technology,0.9
2019-07-31,Technology,0.9333333333333333
2019-08-01,Technology,0.9666666666666667
2019-08-02,Technology,1.0
2019-08-05,Technology,0.9666666666666667
2019-08-06,Technology,0.9333333333333333
2019-08-07,Technology,0.9
2019-08-08,Technology,0.8666666666666667
2019-08-09,Technology,0.8333333333333334
2019-08-12,Technology,0.8
2019-08-13,Technology,0.7666666666666667
2019-08-14,Technology,0.7333333333333333
2019-08-15,Technology,0.7
2019-08-16,Technology,0.6666666666666666
2019-08-19,Technology,0.6333333333333333
2019-08-20,Technology,0.6
2019-08-21,Technology,0.5666666666666667
2019-08-22,Technology,0.5333333333333333
2019-08-23,Technology,0.5
2019-08-26,Technology,0.4666666666666667
2019-08-27,Technology,0.43333333333333335
2019-08-28,Technology,0.4
2019-08-29,Technology,0.36666666666666664
2019-08-30,Technology,0.3333333333333333
2019-09-03,Technology,0.3
2019-09-04,Technology,0.26666666666666666
2019-09-05,Technology,0.23333333333333334
2019-09-06,Technology,0.2
2019-09-09,Technology,0.16666666666666666
2019-09-10,Technology,0.13333333333333333
2019-09-11,Technology,0.1
2019-09-12,Technology,0.06666666666666667
2019-09-13,Technology,0.03333333333333333
2019-09-16,Technology,0.03333333333333333
2019-09-17,Technology,0.06666666666666667
2019-09-18,Technology,0.1
2019-09-19,Technology,0.13333333333333333
2019-09-20,Technology,0.16666666666666666
2019-09-23,Technology,0.2
2019-09-24,Technology,0.2
2019-09-25,Technology,0.2
2019-09-26,Technology,0.2
2019-09-27,Technology,0.2
2019-09-30,Technology,0.2
2019-10-01,Technology,0.2
2019-10-02,Technology,0.2
2019-10-03,Technology,0.2
2019-10-04,Technology,0.2
2019-10-07,Technology,0.2
2019-10-08,Technology,0.2
2019-10-09,Technology,0.2
2019-10-10,Technology,0.2
2019-10-11,Technology,0.2
2019-10-14,Technology,0.2
2019-10-15,Technology,0.2
2019-10-16,Technology,0.2
2019-10-17,Technology,0.2
2019-10-18,Technology,0.2
2019-10-21,Technology,0.23333333333333334
2019-10-22,Technology,0.23333333333333334
2019-10-23,Technology,0.23333333333333334
2019-10-24,Technology,0.23333333333333334
2019-10-25,Technology,0.26666666666666666
2019-10-28,Technology,0.26666666666666666
2019-10-29,Technology,0.26666666666666666
2019-10-30,Technology,0.26666666666666666
2019-10-31,Technology,0.26666666666666666
2019-11-01,Technology,0.26666666666666666
2019-11-04,Technology,0.26666666666666666
2019-11-05,Technology,0.3
2019-11-06,Technology,0.3333333333333333
2019-11-07,Technology,0.36666666666666664
2019-11-08,Technology,0.4
2019-11-11,Technology,0.43333333333333335
2019-11-12,Technology,0.4666666666666667
2019-11-13,Technology,0.5
2019-11-14,Technology,0.5333333333333333
2019-11-15,Technology,0.5666666666666667
2019-11-18,Technology,0.6
2019-11-19,Technology,0.6333333333333333
2019-11-20,Technology,0.6666666666666666
2019-11-21,Technology,0.7
2019-11-22,Technology,0.7333333333333333
2019-11-25,Technology,0.7666666666666667
2019-11-26,Technology,0.8
2019-11-27,Technology,0.8333333333333334
2019-11-29,Technology,0.8666666666666667
2019-12-02,Technology,0.9
2019-12-03,Technology,0.9
2019-12-04,Technology,0.9333333333333333
2019-12-05,Technology,0.9666666666666667
2019-12-06,Technology,1.0
2019-12-09,Technology,1.0
2019-12-10,Technology,1.0
2019-12-11,Technology,1.0
2019-12-12,Technology,1.0
2019-12-13,Technology,1.0
2019-12-16,Technology,1.0
2019-12-17,Technology,1.0
2019-12-18,Technology,1.0
2019-12-19,Technology,1.0
2019-12-20,Technology,1.0
2019-12-23,Technology,1.0
2019-12-24,Technology,1.0
2019-12-26,Technology,1.0
2019-12-27,Technology,1.0
2019-12-30,Technology,1.0
2019-12-31,Technology,1.0
2020-01-02,Technology,1.0
2020-01-03,Technology,1.0
2020-01-06,Technology,1.0
2020-01-07,Technology,1.0
2020-01-08,Technology,1.0
2020-01-09,Technology,1.0
2020-01-10,Technology,1.0
2020-01-13,Technology,1.0
2020-01-14,Technology,1.0
2020-01-15,Technology,1.0
2020-01-16,Technology,1.0
2020-01-17,Technology,1.0
2020-01-21,Technology,1.0
2020-01-22,Technology,1.0
2020-01-23,Technology,1.0
2020-01-24,Technology,1.0
2020-01-27,Technology,1.0
2020-01-28,Technology,1.0
2020-01-29,Technology,1.0
2020-01-30,Technology,1.0
2020-01-31,Technology,1.0
2020-02-03,Technology,1.0
2020-02-04,Technology,1.0
2020-02-05,Technology,1.0
2020-02-06,Technology,1.0
2020-02-07,Technology,1.0
2020-02-10,Technology,1.0
2020-02-11,Technology,1.0
2020-02-12,Technology,1.0
2020-02-13,Technology,1.0
2020-02-14,Technology,1.0
2020-02-18,Technology,1.0
2020-02-19,Technology,1.0
2020-02-20,Technology,1.0
2020-02-21,Technology,1.0
2020-02-24,Technology,1.0
2020-02-25,Technology,0.9666666666666667
2020-02-26,Technology,0.9333333333333333
2020-02-27,Technology,0.9
2020-02-28,Technology,0.8666666666666667
2020-03-02,Technology,0.8333333333333334
2020-03-03,Technology,0.8
2020-03-04,Technology,0.7666666666666667
2020-03-05,Technology,0.7333333333333333
2020-03-06,Technology,0.7
2020-03-09,Technology,0.6666666666666666
2020-03-10,Technology,0.6333333333333333
2020-03-11,Technology,0.6
2020-03-12,Technology,0.5666666666666667
2020-03-13,Technology,0.5333333333333333
2020-03-16,Technology,0.5
2020-03-17,Technology,0.4666666666666667
2020-03-18,Technology,0.43333333333333335
2020-03-19,Technology,0.4
2020-03-20,Technology,0.36666666666666664
2020-03-23,Technology,0.3333333333333333
2020-03-24,Technology,0.3
2020-03-25,Technology,0.26666666666666666
2020-03-26,Technology,0.23333333333333334
2020-03-27,Technology,0.2
2020-03-30,Technology,0.16666666666666666
2020-03-31,Technology,0.13333333333333333
2020-04-01,Technology,0.1
2020-04-02,Technology,0.06666666666666667
2020-04-03,Technology,0.03333333333333333
2020-04-06,Technology,0.0
2020-04-07,Technology,0.0
2020-04-08,Technology,0.0
2020-04-09,Technology,0.0
2020-04-13,Technology,0.0
2020-04-14,Technology,0.0
2020-04-15,Technology,0.0
2020-04-16,Technology,0.0
2020-04-17,Technology,0.0
2020-04-20,Technology,0.0
2020-04-21,Technology,0.0
2020-04-22,Technology,0.0
2020-04-23,Technology,0.0
2020-04-24,Technology,0.0
2020-04-27,Technology,0.0
2020-04-28,Technology,0.0
2020-04-29,Technology,0.0
2020-04-30,Technology,0.0
2020-05-01,Technology,0.0
2020-05-04,Technology,0.0
2020-05-05,Technology,0.0
2020-05-06,Technology,0.0
2020-05-07,Technology,0.0
2020-05-08,Technology,0.0
2020-05-11,Technology,0.0
2020-05-12,Technology,0.03333333333333333
2020-05-13,Technology,0.06666666666666667
2020-05-14,Technology,0.1
2020-05-15,Technology,0.13333333333333333
2020-05-18,Technology,0.16666666666666666
2020-05-19,Technology,0.2
2020-05-20,Technology,0.23333333333333334
2020-05-21,Technology,0.26666666666666666
2020-05-22,Technology,0.3
2020-05-26,Technology,0.3333333333333333
2020-05-27,Technology,0.36666666666666664
2020-05-28,Technology,0.4
2020-05-29,Technology,0.43333333333333335
2020-06-01,Technology,0.4666666666666667
2020-06-02,Technology,0.5
2020-06-03,Technology,0.5333333333333333
2020-06-04,Technology,0.5666666666666667
2020-06-05,Technology,0.6
2020-06-08,Technology,0.6333333333333333
2020-06-09,Technology,0.6666666666666666
2020-06-10,Technology,0.7
2020-06-11,Technology,0.7333333333333333
2020-06-12,Technology,0.7666666666666667
2020-06-15,Technology,0.8
2020-06-16,Technology,0.8333333333333334
2020-06-17,Technology,0.8666666666666667
2020-06-18,Technology,0.9
2020-06-19,Technology,0.9333333333333333
2020-06-22,Technology,0.9666666666666667
2020-06-23,Technology,1.0
2020-06-24,Technology,1.0
