,buys,sells,winners,losers
10862,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_20_zscore_cross_3std',)",1259,1735
10863,"('rsi_bins_cross_down_210_avg_minus_std2',)","('price_above_sma_50',)",3971,1712
10864,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_50_zscore_cross_2std',)",2597,3079
10865,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_50_zscore_cross_3std',)",1707,3167
10866,"('rsi_bins_cross_down_210_avg_minus_std2',)","('price_above_sma_100',)",4116,1562
10867,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_100_zscore_cross_2std',)",2393,3199
10868,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_100_zscore_cross_3std',)",1375,3616
10869,"('rsi_bins_cross_down_210_avg_minus_std2',)","('price_above_sma_200',)",3926,1478
10870,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_200_zscore_cross_2std',)",1920,3428
10871,"('rsi_bins_cross_down_210_avg_minus_std2',)","('sma_200_zscore_cross_3std',)",1041,3370
10872,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bullish_divergence_10d',)",3485,2200
10873,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bearish_divergence_10d',)",2184,3473
10874,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bullish_divergence_15d',)",3515,2169
10875,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bearish_divergence_15d',)",2202,3443
10876,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bullish_divergence_20d',)",3565,2116
10877,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bearish_divergence_20d',)",2179,3376
10878,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bullish_divergence_30d',)",3658,2022
10879,"('rsi_bins_cross_down_210_avg_minus_std2',)","('macd_bearish_divergence_30d',)",2105,3303
10880,"('rsi_bins_cross_down_210_avg_minus_std2',)","('higher_highs_3d',)",3506,2203
10881,"('rsi_bins_cross_down_210_avg_minus_std2',)","('higher_highs_3d_end',)",2868,2837
10882,"('rsi_bins_cross_down_210_avg_minus_std2',)","('higher_highs_4d',)",3561,2133
10883,"('rsi_bins_cross_down_210_avg_minus_std2',)","('higher_highs_4d_end',)",3291,2411
10884,"('rsi_bins_cross_down_210_avg_minus_std2',)","('lower_lows_3d',)",2316,3402
10885,"('rsi_bins_cross_down_210_avg_minus_std2',)","('lower_lows_3d_end',)",3347,2374
10886,"('rsi_bins_cross_down_210_avg_minus_std2',)","('lower_lows_4d',)",2254,3449
10887,"('rsi_bins_cross_down_210_avg_minus_std2',)","('lower_lows_4d_end',)",3244,2477
10888,"('rsi_bullish_divergence_10d',)","('rsi_bins_20_cross_up',)",467,725
10889,"('rsi_bullish_divergence_10d',)","('rsi_bins_20_cross_down',)",371,730
10890,"('rsi_bullish_divergence_10d',)","('rsi_bins_30_cross_up',)",1195,1159
10891,"('rsi_bullish_divergence_10d',)","('rsi_bins_30_cross_down',)",599,1434
10892,"('rsi_bullish_divergence_10d',)","('rsi_bins_40_cross_up',)",2028,973
10893,"('rsi_bullish_divergence_10d',)","('rsi_bins_40_cross_down',)",1209,1615
10894,"('rsi_bullish_divergence_10d',)","('rsi_bins_50_cross_up',)",2412,624
10895,"('rsi_bullish_divergence_10d',)","('rsi_bins_50_cross_down',)",2170,857
10896,"('rsi_bullish_divergence_10d',)","('rsi_bins_60_cross_up',)",2542,487
10897,"('rsi_bullish_divergence_10d',)","('rsi_bins_60_cross_down',)",2454,575
10898,"('rsi_bullish_divergence_10d',)","('rsi_bins_70_cross_up',)",2385,298
10899,"('rsi_bullish_divergence_10d',)","('rsi_bins_70_cross_down',)",2353,317
10900,"('rsi_bullish_divergence_10d',)","('rsi_bins_80_cross_up',)",1108,186
10901,"('rsi_bullish_divergence_10d',)","('rsi_bins_80_cross_down',)",1087,188
10902,"('rsi_bullish_divergence_10d',)","('rsi_bins_90_cross_up',)",140,20
10903,"('rsi_bullish_divergence_10d',)","('rsi_bins_90_cross_down',)",143,17
10904,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_35_avg',)",1987,1049
10905,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_35_avg',)",1624,1412
10906,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_35_avg_plus_std1',)",2135,901
10907,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_35_avg_plus_std1',)",1858,1178
10908,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_35_avg_minus_std1',)",1907,1129
10909,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_35_avg_minus_std1',)",1826,1211
10910,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_35_avg_plus_std2',)",2310,703
10911,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_35_avg_plus_std2',)",2039,867
10912,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_35_avg_minus_std2',)",1653,648
10913,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_35_avg_minus_std2',)",1689,753
10914,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_70_avg',)",2237,799
10915,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_70_avg',)",1855,1181
10916,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_70_avg_plus_std1',)",2304,719
10917,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_70_avg_plus_std1',)",2193,843
10918,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_70_avg_minus_std1',)",1924,1036
10919,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_70_avg_minus_std1',)",1665,1205
10920,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_70_avg_plus_std2',)",2237,599
10921,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_70_avg_plus_std2',)",2036,614
10922,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_70_avg_minus_std2',)",1369,621
10923,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_70_avg_minus_std2',)",1356,662
10924,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_105_avg',)",2306,730
10925,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_105_avg',)",1984,1038
10926,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_105_avg_plus_std1',)",2398,633
10927,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_105_avg_plus_std1',)",2307,724
10928,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_105_avg_minus_std1',)",1791,1068
10929,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_105_avg_minus_std1',)",1170,1335
10930,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_105_avg_plus_std2',)",2010,503
10931,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_105_avg_plus_std2',)",1930,518
10932,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_105_avg_minus_std2',)",1193,699
10933,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_105_avg_minus_std2',)",1133,688
10934,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_140_avg',)",2364,664
10935,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_140_avg',)",2059,960
10936,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_140_avg_plus_std1',)",2432,579
10937,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_140_avg_plus_std1',)",2371,629
10938,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_140_avg_minus_std1',)",1899,998
10939,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_140_avg_minus_std1',)",1126,1391
10940,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_140_avg_plus_std2',)",1781,471
10941,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_140_avg_plus_std2',)",1683,481
10942,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_140_avg_minus_std2',)",1132,756
10943,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_140_avg_minus_std2',)",968,738
10944,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_175_avg',)",2355,673
10945,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_175_avg',)",2069,955
10946,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_175_avg_plus_std1',)",2455,522
10947,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_175_avg_plus_std1',)",2371,593
10948,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_175_avg_minus_std1',)",1888,1005
10949,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_175_avg_minus_std1',)",1160,1418
10950,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_175_avg_plus_std2',)",1717,363
10951,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_175_avg_plus_std2',)",1635,383
10952,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_175_avg_minus_std2',)",1087,725
10953,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_175_avg_minus_std2',)",949,704
10954,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_210_avg',)",2329,678
10955,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_210_avg',)",2033,985
10956,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_210_avg_plus_std1',)",2447,525
10957,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_210_avg_plus_std1',)",2352,604
10958,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_210_avg_minus_std1',)",1903,1000
10959,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_210_avg_minus_std1',)",1155,1471
10960,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_210_avg_plus_std2',)",1684,402
10961,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_210_avg_plus_std2',)",1589,397
10962,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_up_210_avg_minus_std2',)",1137,748
10963,"('rsi_bullish_divergence_10d',)","('rsi_bins_cross_down_210_avg_minus_std2',)",913,754
10964,"('rsi_bullish_divergence_10d',)","('rsi_bearish_divergence_10d',)",1482,372
10965,"('rsi_bullish_divergence_10d',)","('rsi_bullish_divergence_15d',)",1565,1456
10966,"('rsi_bullish_divergence_10d',)","('rsi_bearish_divergence_15d',)",2026,404
10967,"('rsi_bullish_divergence_10d',)","('rsi_bullish_divergence_20d',)",1683,1341
10968,"('rsi_bullish_divergence_10d',)","('rsi_bearish_divergence_20d',)",2178,404
10969,"('rsi_bullish_divergence_10d',)","('rsi_bullish_divergence_30d',)",1866,1153
10970,"('rsi_bullish_divergence_10d',)","('rsi_bearish_divergence_30d',)",2281,378
10971,"('rsi_bullish_divergence_10d',)","('bb_bbl_cross_up',)",1628,987
10972,"('rsi_bullish_divergence_10d',)","('bb_bbl_cross_down',)",804,1461
10973,"('rsi_bullish_divergence_10d',)","('bb_bbm_cross_up',)",2492,536
10974,"('rsi_bullish_divergence_10d',)","('bb_bbm_cross_down',)",2026,738
10975,"('rsi_bullish_divergence_10d',)","('bb_bbh_cross_up',)",2090,294
10976,"('rsi_bullish_divergence_10d',)","('bb_bbh_cross_down',)",1978,332
10977,"('rsi_bullish_divergence_10d',)","('bb_buy_zone_4d',)",2519,335
10978,"('rsi_bullish_divergence_10d',)","('bb_buy_zone_3d',)",2555,351
10979,"('rsi_bullish_divergence_10d',)","('bb_buy_zone_6d',)",2446,327
10980,"('rsi_bullish_divergence_10d',)","('bb_end_buy_zone',)",2493,457
10981,"('rsi_bullish_divergence_10d',)","('sma_10_20_cross',)",2401,635
10982,"('rsi_bullish_divergence_10d',)","('sma_10_50_cross',)",2565,457
10983,"('rsi_bullish_divergence_10d',)","('sma_10_100_cross',)",2483,328
10984,"('rsi_bullish_divergence_10d',)","('sma_10_200_cross',)",2069,255
10985,"('rsi_bullish_divergence_10d',)","('sma_20_50_cross',)",2594,392
10986,"('rsi_bullish_divergence_10d',)","('sma_20_100_cross',)",2353,301
10987,"('rsi_bullish_divergence_10d',)","('sma_20_200_cross',)",1976,254
10988,"('rsi_bullish_divergence_10d',)","('sma_50_100_cross',)",2098,255
10989,"('rsi_bullish_divergence_10d',)","('sma_50_200_cross',)",1793,220
10990,"('rsi_bullish_divergence_10d',)","('sma_100_200_cross',)",1604,176
10991,"('rsi_bullish_divergence_10d',)","('price_above_sma_10',)",2052,986
10992,"('rsi_bullish_divergence_10d',)","('sma_10_zscore_cross_2std',)",1188,1205
10993,"('rsi_bullish_divergence_10d',)","('sma_10_zscore_cross_3std',)",52,187
10994,"('rsi_bullish_divergence_10d',)","('price_above_sma_20',)",2313,723
10995,"('rsi_bullish_divergence_10d',)","('sma_20_zscore_cross_2std',)",1169,1213
10996,"('rsi_bullish_divergence_10d',)","('sma_20_zscore_cross_3std',)",503,499
10997,"('rsi_bullish_divergence_10d',)","('price_above_sma_50',)",2495,541
10998,"('rsi_bullish_divergence_10d',)","('sma_50_zscore_cross_2std',)",1399,1274
10999,"('rsi_bullish_divergence_10d',)","('sma_50_zscore_cross_3std',)",655,930
11000,"('rsi_bullish_divergence_10d',)","('price_above_sma_100',)",2617,383
11001,"('rsi_bullish_divergence_10d',)","('sma_100_zscore_cross_2std',)",1659,1213
11002,"('rsi_bullish_divergence_10d',)","('sma_100_zscore_cross_3std',)",963,1193
11003,"('rsi_bullish_divergence_10d',)","('price_above_sma_200',)",2308,295
11004,"('rsi_bullish_divergence_10d',)","('sma_200_zscore_cross_2std',)",1768,990
11005,"('rsi_bullish_divergence_10d',)","('sma_200_zscore_cross_3std',)",990,1061
11006,"('rsi_bullish_divergence_10d',)","('macd_bullish_divergence_10d',)",2254,783
11007,"('rsi_bullish_divergence_10d',)","('macd_bearish_divergence_10d',)",1438,1535
11008,"('rsi_bullish_divergence_10d',)","('macd_bullish_divergence_15d',)",2281,755
11009,"('rsi_bullish_divergence_10d',)","('macd_bearish_divergence_15d',)",1591,1400
11010,"('rsi_bullish_divergence_10d',)","('macd_bullish_divergence_20d',)",2309,727
11011,"('rsi_bullish_divergence_10d',)","('macd_bearish_divergence_20d',)",1596,1346
11012,"('rsi_bullish_divergence_10d',)","('macd_bullish_divergence_30d',)",2370,666
11013,"('rsi_bullish_divergence_10d',)","('macd_bearish_divergence_30d',)",1691,1192
11014,"('rsi_bullish_divergence_10d',)","('higher_highs_3d',)",1907,1130
11015,"('rsi_bullish_divergence_10d',)","('higher_highs_3d_end',)",1374,1664
11016,"('rsi_bullish_divergence_10d',)","('higher_highs_4d',)",2189,847
11017,"('rsi_bullish_divergence_10d',)","('higher_highs_4d_end',)",1723,1314
11018,"('rsi_bullish_divergence_10d',)","('lower_lows_3d',)",1261,1777
11019,"('rsi_bullish_divergence_10d',)","('lower_lows_3d_end',)",1647,1391
11020,"('rsi_bullish_divergence_10d',)","('lower_lows_4d',)",1385,1652
11021,"('rsi_bullish_divergence_10d',)","('lower_lows_4d_end',)",1534,1504
11022,"('rsi_bearish_divergence_10d',)","('rsi_bins_20_cross_up',)",168,284
11023,"('rsi_bearish_divergence_10d',)","('rsi_bins_20_cross_down',)",164,288
11024,"('rsi_bearish_divergence_10d',)","('rsi_bins_30_cross_up',)",502,547
11025,"('rsi_bearish_divergence_10d',)","('rsi_bins_30_cross_down',)",488,561
11026,"('rsi_bearish_divergence_10d',)","('rsi_bins_40_cross_up',)",456,746
11027,"('rsi_bearish_divergence_10d',)","('rsi_bins_40_cross_down',)",446,770
11028,"('rsi_bearish_divergence_10d',)","('rsi_bins_50_cross_up',)",581,742
11029,"('rsi_bearish_divergence_10d',)","('rsi_bins_50_cross_down',)",426,912
11030,"('rsi_bearish_divergence_10d',)","('rsi_bins_60_cross_up',)",965,436
11031,"('rsi_bearish_divergence_10d',)","('rsi_bins_60_cross_down',)",561,860
11032,"('rsi_bearish_divergence_10d',)","('rsi_bins_70_cross_up',)",1087,194
11033,"('rsi_bearish_divergence_10d',)","('rsi_bins_70_cross_down',)",823,471
11034,"('rsi_bearish_divergence_10d',)","('rsi_bins_80_cross_up',)",798,107
11035,"('rsi_bearish_divergence_10d',)","('rsi_bins_80_cross_down',)",766,163
11036,"('rsi_bearish_divergence_10d',)","('rsi_bins_90_cross_up',)",119,1
11037,"('rsi_bearish_divergence_10d',)","('rsi_bins_90_cross_down',)",119,2
11038,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_35_avg',)",1015,401
11039,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_35_avg',)",672,760
11040,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_35_avg_plus_std1',)",912,455
11041,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_35_avg_plus_std1',)",795,583
11042,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_35_avg_minus_std1',)",801,614
11043,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_35_avg_minus_std1',)",579,850
11044,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_35_avg_plus_std2',)",782,470
11045,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_35_avg_plus_std2',)",718,478
11046,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_35_avg_minus_std2',)",686,527
11047,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_35_avg_minus_std2',)",554,730
11048,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_70_avg',)",882,514
11049,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_70_avg',)",574,850
11050,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_70_avg_plus_std1',)",988,368
11051,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_70_avg_plus_std1',)",756,631
11052,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_70_avg_minus_std1',)",712,667
11053,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_70_avg_minus_std1',)",588,794
11054,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_70_avg_plus_std2',)",774,340
11055,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_70_avg_plus_std2',)",756,340
11056,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_70_avg_minus_std2',)",663,535
11057,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_70_avg_minus_std2',)",643,597
11058,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_105_avg',)",798,581
11059,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_105_avg',)",567,846
11060,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_105_avg_plus_std1',)",1029,331
11061,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_105_avg_plus_std1',)",735,663
11062,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_105_avg_minus_std1',)",570,650
11063,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_105_avg_minus_std1',)",528,736
11064,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_105_avg_plus_std2',)",721,316
11065,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_105_avg_plus_std2',)",739,311
11066,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_105_avg_minus_std2',)",560,520
11067,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_105_avg_minus_std2',)",545,556
11068,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_140_avg',)",784,578
11069,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_140_avg',)",559,821
11070,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_140_avg_plus_std1',)",1044,318
11071,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_140_avg_plus_std1',)",749,637
11072,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_140_avg_minus_std1',)",589,587
11073,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_140_avg_minus_std1',)",534,666
11074,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_140_avg_plus_std2',)",712,306
11075,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_140_avg_plus_std2',)",694,323
11076,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_140_avg_minus_std2',)",536,463
11077,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_140_avg_minus_std2',)",548,455
11078,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_175_avg',)",775,584
11079,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_175_avg',)",541,840
11080,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_175_avg_plus_std1',)",1025,304
11081,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_175_avg_plus_std1',)",730,627
11082,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_175_avg_minus_std1',)",592,584
11083,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_175_avg_minus_std1',)",509,683
11084,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_175_avg_plus_std2',)",794,253
11085,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_175_avg_plus_std2',)",741,299
11086,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_175_avg_minus_std2',)",546,438
11087,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_175_avg_minus_std2',)",531,474
11088,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_210_avg',)",776,584
11089,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_210_avg',)",578,804
11090,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_210_avg_plus_std1',)",1011,305
11091,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_210_avg_plus_std1',)",719,640
11092,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_210_avg_minus_std1',)",554,599
11093,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_210_avg_minus_std1',)",506,669
11094,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_210_avg_plus_std2',)",764,250
11095,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_210_avg_plus_std2',)",742,311
11096,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_up_210_avg_minus_std2',)",515,468
11097,"('rsi_bearish_divergence_10d',)","('rsi_bins_cross_down_210_avg_minus_std2',)",499,495
11098,"('rsi_bearish_divergence_10d',)","('rsi_bullish_divergence_10d',)",480,555
11099,"('rsi_bearish_divergence_10d',)","('rsi_bullish_divergence_15d',)",480,596
11100,"('rsi_bearish_divergence_10d',)","('rsi_bearish_divergence_15d',)",715,714
11101,"('rsi_bearish_divergence_10d',)","('rsi_bullish_divergence_20d',)",497,568
11102,"('rsi_bearish_divergence_10d',)","('rsi_bearish_divergence_20d',)",671,764
11103,"('rsi_bearish_divergence_10d',)","('rsi_bullish_divergence_30d',)",493,587
11104,"('rsi_bearish_divergence_10d',)","('rsi_bearish_divergence_30d',)",643,786
11105,"('rsi_bearish_divergence_10d',)","('bb_bbl_cross_up',)",495,552
11106,"('rsi_bearish_divergence_10d',)","('bb_bbl_cross_down',)",475,590
11107,"('rsi_bearish_divergence_10d',)","('bb_bbm_cross_up',)",512,676
11108,"('rsi_bearish_divergence_10d',)","('bb_bbm_cross_down',)",453,754
11109,"('rsi_bearish_divergence_10d',)","('bb_bbh_cross_up',)",1073,181
11110,"('rsi_bearish_divergence_10d',)","('bb_bbh_cross_down',)",728,512
11111,"('rsi_bearish_divergence_10d',)","('bb_buy_zone_4d',)",787,651
11112,"('rsi_bearish_divergence_10d',)","('bb_buy_zone_3d',)",803,639
11113,"('rsi_bearish_divergence_10d',)","('bb_buy_zone_6d',)",790,645
11114,"('rsi_bearish_divergence_10d',)","('bb_end_buy_zone',)",473,883
11115,"('rsi_bearish_divergence_10d',)","('sma_10_20_cross',)",646,594
11116,"('rsi_bearish_divergence_10d',)","('sma_10_50_cross',)",566,585
11117,"('rsi_bearish_divergence_10d',)","('sma_10_100_cross',)",605,530
11118,"('rsi_bearish_divergence_10d',)","('sma_10_200_cross',)",600,432
11119,"('rsi_bearish_divergence_10d',)","('sma_20_50_cross',)",609,520
11120,"('rsi_bearish_divergence_10d',)","('sma_20_100_cross',)",666,469
11121,"('rsi_bearish_divergence_10d',)","('sma_20_200_cross',)",619,376
11122,"('rsi_bearish_divergence_10d',)","('sma_50_100_cross',)",665,384
11123,"('rsi_bearish_divergence_10d',)","('sma_50_200_cross',)",562,292
11124,"('rsi_bearish_divergence_10d',)","('sma_100_200_cross',)",561,266
11125,"('rsi_bearish_divergence_10d',)","('price_above_sma_10',)",860,589
11126,"('rsi_bearish_divergence_10d',)","('sma_10_zscore_cross_2std',)",498,601
11127,"('rsi_bearish_divergence_10d',)","('sma_10_zscore_cross_3std',)",23,52
11128,"('rsi_bearish_divergence_10d',)","('price_above_sma_20',)",774,676
11129,"('rsi_bearish_divergence_10d',)","('sma_20_zscore_cross_2std',)",531,578
11130,"('rsi_bearish_divergence_10d',)","('sma_20_zscore_cross_3std',)",249,287
11131,"('rsi_bearish_divergence_10d',)","('price_above_sma_50',)",777,673
11132,"('rsi_bearish_divergence_10d',)","('sma_50_zscore_cross_2std',)",493,585
11133,"('rsi_bearish_divergence_10d',)","('sma_50_zscore_cross_3std',)",317,391
11134,"('rsi_bearish_divergence_10d',)","('price_above_sma_100',)",771,662
11135,"('rsi_bearish_divergence_10d',)","('sma_100_zscore_cross_2std',)",431,539
11136,"('rsi_bearish_divergence_10d',)","('sma_100_zscore_cross_3std',)",246,432
11137,"('rsi_bearish_divergence_10d',)","('price_above_sma_200',)",773,592
11138,"('rsi_bearish_divergence_10d',)","('sma_200_zscore_cross_2std',)",320,483
11139,"('rsi_bearish_divergence_10d',)","('sma_200_zscore_cross_3std',)",116,293
11140,"('rsi_bearish_divergence_10d',)","('macd_bullish_divergence_10d',)",768,561
11141,"('rsi_bearish_divergence_10d',)","('macd_bearish_divergence_10d',)",589,742
11142,"('rsi_bearish_divergence_10d',)","('macd_bullish_divergence_15d',)",799,539
11143,"('rsi_bearish_divergence_10d',)","('macd_bearish_divergence_15d',)",548,750
11144,"('rsi_bearish_divergence_10d',)","('macd_bullish_divergence_20d',)",800,532
11145,"('rsi_bearish_divergence_10d',)","('macd_bearish_divergence_20d',)",537,692
11146,"('rsi_bearish_divergence_10d',)","('macd_bullish_divergence_30d',)",784,557
11147,"('rsi_bearish_divergence_10d',)","('macd_bearish_divergence_30d',)",529,608
11148,"('rsi_bearish_divergence_10d',)","('higher_highs_3d',)",918,521
11149,"('rsi_bearish_divergence_10d',)","('higher_highs_3d_end',)",736,713
11150,"('rsi_bearish_divergence_10d',)","('higher_highs_4d',)",909,502
11151,"('rsi_bearish_divergence_10d',)","('higher_highs_4d_end',)",793,647
11152,"('rsi_bearish_divergence_10d',)","('lower_lows_3d',)",598,836
11153,"('rsi_bearish_divergence_10d',)","('lower_lows_3d_end',)",825,623
11154,"('rsi_bearish_divergence_10d',)","('lower_lows_4d',)",563,835
11155,"('rsi_bearish_divergence_10d',)","('lower_lows_4d_end',)",759,677
11156,"('rsi_bullish_divergence_15d',)","('rsi_bins_20_cross_up',)",1026,1500
11157,"('rsi_bullish_divergence_15d',)","('rsi_bins_20_cross_down',)",935,1543
11158,"('rsi_bullish_divergence_15d',)","('rsi_bins_30_cross_up',)",2274,2149
11159,"('rsi_bullish_divergence_15d',)","('rsi_bins_30_cross_down',)",1521,2642
11160,"('rsi_bullish_divergence_15d',)","('rsi_bins_40_cross_up',)",4112,1767
